x, y
108.3355366490509, 291.9071063890939
109.3341661838055, 291.9594423453369
110.3327957185601, 292.0117783015798
111.3321865455791, 292.0466777982823
112.3315773725982, 292.0815772949848
113.3309681996173, 292.1164767916873
114.3303590266364, 292.1513762883898
115.3302067217928, 292.1688286948271
116.3300544169492, 292.1862811012644
117.3299021121056, 292.2037335077016
118.329749807262, 292.2211859141389
119.3295975024184, 292.2386383205761
120.3295975024184, 292.2386383205761
121.3295975024184, 292.2386383205761
122.3295975024184, 292.2386383205761
122.3295975024184, 292.2386383205761
123.3295975024184, 292.2386383205761
123.3295975024184, 292.2386383205761
124.3294451975748, 292.2211859141389
125.3292928927312, 292.2037335077016
126.3291405878876, 292.1862811012644
127.3285314149067, 292.1513816045618
